adTitle,price,description,userId,location,category,date,images,_id
Wayfinder Lightweight Electric Guitar Padded Gig Bag with Backpack Straps,7400,"About this product
Product Identifiers
Brand
Wayfinder Supply Co.
MPN
WF-GB-ELEC
UPC
0716408548289
Model
Wayfinder Supply Co. WF-GB-ELEC
eBay Product ID (ePID)
25033717461
Product Key Features
Capacity
Single
Color
Black
Material
Nylon
To Fit
Electric Guitar
Type
Gig Bag",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc82fe872e39eb9f80
Bastl Instruments Dude 5 Channel Desktop MIXER - NEW - PERFECT CIRCUIT,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
BASTL Instruments
MPN:
Does Not Apply
Type:
Desktop Synthesizer
UPC:
Does Not Apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dce9efc599024fcbbd
100Pc Guitar Picks Acoustic Electric Plectrum Celluloid 0.58 0.71 0.81 0.96 1.2,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
To Fit:
Acoustic Electric Guitar, Acoustic Guitar, Bass Guitar, Classical Guitar, Electric Guitar, Travel Guitar
Country/Region of Manufacture:
China
Custom Bundle:
Yes
Material:
Celluloid
Personalize:
No
Non-Domestic Product:
Yes
Model:
Guitar Picks 0.58, 0.71, 0.81, 0.96, 1.20, 1.50mm
Modified Item:
No
Thickness:
0.58/0.71/0.81/0.96/1.2/1.5MM
Type:
Guitar Pick
Shipping:
FREE IN USA
TRACKING NUMBER PROVIDED:
YES
Color:
Multicolor
MPN:
Does Not Apply
Brand:
Unbranded
Bundle Description:
100 Picks
UPC:
8438669652728",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc1d8aca75aa485a82
*NEW* Lego Musical Instruments Guitar Electric Microphone Rock Pop Music Sax,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item (including handmade items). See the seller's ... Read more
about the condition
Character:
Dog
Modified Item:
No
Custom Bundle:
No
Model Theme:
Accessories
Year:
Various
Character Family:
Musical Instruments
MPN:
Does Not Apply
Minifigure Series:
City
Type:
Accessories
Non-Domestic Product:
No
LEGO Character:
Musician
Brand:
Lego",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc980bb3464150266c
"Harbinger VARI V2312 12"" 2,000W Powered Speaker with Bluetooth Black",7400,"About this product
Product Identifiers
Brand
Harbinger
MPN
V2312
Ean
0656238049535
GTIN
0656238049535
UPC
0656238049535
Model
Harbinger V2312
eBay Product ID (ePID)
10034415204
Product Key Features
Connectivity
Bluetooth
RMS Power
2000W
Features
Bluetooth
Type
Powered Speaker
Additional Product Features
Custom Bundle
No
Active/Passive
Active",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc5c64895212b6db4d
"39"" Full-Size Electric Guitar Beginner Kit w/ Gig Bag, Tremolo Bar, Accessories",7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Ashthorpe
Type:
Electric Guitar
String Configuration:
6 Strings
Fretboard Material:
Mahogany
MPN:
Does Not Apply
Suitable-For:
Beginner, Intermediate, Professional
Item-Package-Quantity:
1",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc23713ebd78c7bcd2
D'Addario EJ15 Phosphor Bronze Extra Light Acoustic Guitar Strings 10-47,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
String Gauge:
0.010 Gauge
Guitar String Coating:
Uncoated
Custom Bundle:
No
MPN:
ej15
Brand:
D'Addario
Winding:
Plain
Country/Region of Manufacture:
United States
Material:
Phosphor Bronze
Number of Strings:
6 Strings
Size:
1
Model:
ej15
Modified Item:
No
gauge:
10-47
Product Type:
Strings
Acoustic Guitar Strings:
Light
Suitable For:
Acoustic Guitar
UPC:
0000227788996",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc2d5ef0cb410fd90c
Pair Rockville RVES1 Adjustable Tripod DJ PA Speaker Stands+Carry Bag/Universal,7400,"About this product
Product Information
The Rockville RVES1 Tripod Speaker Stands are reliable stands that can support mid-size PA speakers with ease. Weighing just 12.7 pounds, these lightweight stands are simple to set up and simple to carry around. The adjustable tripod stands can be modified to ensure that the PA speakers are stable even on uneven ground.
Product Identifiers
Brand
Rockville
MPN
RVES1
GTIN
8718475862741, 0704298058117, 0613815622123, 0811080024936
UPC
8718475862741, 0704298058117, 0613815622123, 0811080024936
eBay Product ID (ePID)
2142148031
Product Key Features
Suitable For
Speaker
Color
Black
Number of Tiers
1
Shape
Tripod
Features
Foldable, Height-Adjustable, Portable
Material
Metal
Dimensions
Item Weight
12.6 pounds",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc87da15f3d930964a
NEW 4/4 FULL SIZE VINTAGE DARK FLAMED CONCERT VIOLIN/FIDDLE-GERMAN,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Violin Size:
4/4
Brand:
ROTHENBURG
Size Type:
Full Size
Handedness:
Right Handed
Type:
ACOUSTIC
Number of Strings:
4
Size:
4/4
Materials:
SPRUCE AND MAPLE
Model:
CONCERT
Instrument:
Violin
MPN:
dark roth
Handmade:
Yes
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc86733dfbc7cbcc4c
"96 Pk BLACK/BLUE Acoustic Panels Studio Soundproofing Foam Wedge tiles 1""x12x12",7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Unbranded/Generic
Quantity::
96
Dimensions:
12""X12""X1""
MPN:
Does Not Apply
Colour:
Black
UPC:
Does Not Apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc7b79bbee3d75973a
Sustain Pedal Keyboard Universal For Electronic Musical Instruments Piano U4K7,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Product Effect:
Sustain / mute effect
Item Size:
10 * 7.5 * 3cm / 3.9 * 3 * 1.2inch
Product Applicable:
Generic brand model
Product Name:
Universal single pedal for musical instruments
ASIN:
B09D9CQRNJ
Material:
Environmental ABS
MPN:
Does not Apply
Extension Cable Length:
1.8 meters
Brand:
Unbranded/Generic
Type:
Sustain Pedal/Universal
Model:
J-01-3.5 Universal Piano-style Sustain Foot Pedal
For Instrument:
Piano
Connection Interface:
Single pedal / single interface
Package Weight:
92g / 3.2oz
Applicable Equipment:
For roll-up piano, electronic keyboard
UPC:
Does not Apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcf3f253217679af35
Musician's Gear Deluxe Classical Guitar Case Tweed,7400,"About this product
Product Identifiers
Brand
Musician's Gear
MPN
SO069MC36C
GTIN
0889406649361
UPC
0889406649361
Model
Musician's Gear SO-069-MC36C
eBay Product ID (ePID)
20011373875
Product Key Features
Material
Tweed
To Fit
Classical Guitar
Type
Hard Case
Dimensions
Depth
4 in
Length
19-3/4 in",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc63e5ad1490d1c567
Musician's Gear Tripod Orchestral Music Stand Regular Black - 2 Pack,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Musician's Gear
MPN:
MST50-2PACK
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc21020e3dcaecad99
** 3 SETS! ERNIE BALL REGULAR SLINKY 10-46 ELECTRIC GUITAR STRINGS 2221 **,7400,"About this product
Product Identifiers
Brand
Ernie Ball
Ean
0749699122210
GTIN
0749699122210
UPC
0749699122210
Model
2221
eBay Product ID (ePID)
11032780747
Product Key Features
Suitable For
Electric Guitar
Material
Nickel Plated Steel
Additional Product Features
Custom Bundle
No",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc8f69301f5f2c8fe5
Wayfinder Soft Padded Acoustic Guitar Case Gig Bag with Backpack Straps,7400,"About this product
Product Identifiers
Brand
Wayfinder
MPN
WF-GB-ACOU
UPC
0716408548296
Model
WF-GB-ACOU
eBay Product ID (ePID)
22032043910
Product Key Features
Color
Black
Material
Nylon
To Fit
Acoustic Guitar
Type
Gig Bag
Dimensions
Weight
1.2lbs.",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc03447dd2f97e6b41
Universal Guitar Hangers Wall Mount Adjustable Hook Holder Instrument Display,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Unbranded
Suitable For:
instruments, Guitar
Type:
Hanger",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dca5ac6341c021c74a
Black 61 Key Music Electronic Keyboard Electric Digital Piano Organ Xmas Gift,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Size:
24''x8.3''x3''(lengthxwidth/height)
Model:
Keyboard
Number of Keys:
61
Length:
24in
Instrument:
Electronic Keyboard
Width:
8.3in
Experience Level:
Beginner
Weight:
3 lb
Features:
Speakers, Support Battery and Charger adapter, Battery Powered Option, Built-in Effects, Built-in Speaker
Color:
Black
Year Manufactured:
2021
MPN:
Does Not Apply
Voltage:
AC110V, DC9V
Display:
LED Display
Materials:
ABS
Type:
Children Learning and Exercising Type
Certificate:
Children's product certificate
Occasions:
Chirstmas
Brand:
iMeshbean
Set Includes:
Power adapter, Microphone, Keyboard, Music Stand, Instruction
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc744b8ee8467139d1
Pearl M80 Snare Drum,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Pearl
Type:
Not Available
MPN:
M80ST/C750
UPC:
633816689147",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcabc059cf39391f5d
NEW 12/6 DOUBLE NECK ELECTRIC GUITAR KIT PROJECT & HARD CASE EVERYTHING INCLUDED,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Size:
Full Size
Body Color:
Natural
String Configuration:
6 String
Model:
Custom
Custom Bundle:
No
Model Year:
2021
Series:
Standard
Type:
Electric Guitar
Fretboard Material:
Rose
Number of Frets:
21
Neck Material:
Mah
MPN:
SST 01 MF
Non-Domestic Product:
No
Dexterity:
Right-Handed
Modified Item:
No
Handedness:
Right-Handed
Body Material:
Mah
Brand:
RAS Guitar Kits
Set Includes:
Hardshell Case, Cable
Body Type:
Solid
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc3ea205485003173b
Dadarrio Guitar Picks. 5 Pack. New With Free Shipping & reusable pouch!,7400,"Item specifics
Condition:
Open box: An item in excellent, new condition with no wear. The item may be missing the original ... Read more
about the condition
Brand:
D'Addario
Type:
Guitar Pick
Color:
Multicolor
Custom Bundle:
No
Material:
Celluloid
MPN:
not known
Country/Region of Manufacture:
United States
To Fit:
Acoustic Guitar, Bass Guitar, Electric Guitar",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc1d608ffaef6bd410
Elixir Nanoweb Custom Light Acoustic Guitar Strings 3 Pack,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Elixir
MPN:
11027-3PK-KIT
Suitable For:
Not Available
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcfa4214c314806d55
Donner Electric Guitar Effect Pedal Power Supply 10 Isolated DC Output 9V 12V18V,7400,"About this product
Product Identifiers
Brand
Donner
MPN
DP-1
Ean
0708302975773
GTIN
0708302975773
UPC
0708302975773
Model
DP-1
eBay Product ID (ePID)
14028311026
Product Key Features
Voltage
9 V
To Fit
Guitar
Dimensions
Height
240mm
Width
620mm",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc4cb4e012234566dd
Crown Pro XLi1500 900w 2 Channel DJ/PA Power Amplifier Professional Amp XLI 1500,7400,"About this product
Product Identifiers
Brand
Crown
MPN
XLI1500
GTIN
0750408384607, 0871015006901
UPC
0750408384607, 0871015006901
Model
XLI1500
eBay Product ID (ePID)
2255409677
Product Key Features
Number of Channels
2
Features
Portable, Bluetooth, Crown XLI 1500 Amplifier Features: Stereo/parallel/bridge-mono mode User selectable input sensitivity - 0.775V and 1.4V Electronically balanced RCA & XLR inputs; binding post and Speakon outputs Efficient forced-air cooling prevents excessive thermal buildup Electronically balanced RCA & XLR inputs; binding post and Speakon outputs Two level controls, power switch, power LED, and six LEDs which indicate signal presence, clip and fault for each channel Protection against shorts, no-load, on/off thumps and radio-frequency interference, Rack Mountable, Mountable, Remote Control, Passive Amplification, Crown XLi 1500 Features: Stereo/parallel/bridge-mono mode User selectable input sensitivity - 0.775V and 1.4V Electronically balanced RCA & XLR inputs; binding post and Speakon outputs Efficient forced-air cooling prevents excessive thermal buildup Electronically balanced RCA & XLR inputs; binding post and Speakon outputs Two level controls, power switch, power LED, and six LEDs which indicate signal presence, clip and fault for each channel Protection against shorts, no-load, on/off thumps and radio-frequency interference 4-ohm Stereo (per channel) 450W 8-ohm Stereo (per channel) 330W 8-ohm Bridge-Mono 900W, Stereo, Amplified
Type
Power Amplifier
Power
450 W
Dimensions
Weight
28lbs.
Depth
12.4""
Width
19""",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcea7c789e8840eda2
10 PCS Pack Guitar Hangers Wall Mount Adjustable Hook Holder Instrument Display,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Unbranded
Suitable For:
instruments, Guitar
Type:
Hanger",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc3a4873d1481db922
Elixir Light Polyweb Electric Guitar Strings 3 Pack,7400,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Elixir
MPN:
12050-3PK-KIT
Suitable For:
Not Available",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dca3ab57275cffbb9e
Rogue RM-100A A-Style Mandolin Black,7400,"About this product
Product Identifiers
Brand
Rogue
MPN
SO069RM100ABK
Ean
0840246014771
GTIN
0840246014771
UPC
0840246014771
Model
SO-069-RM100A-BK
eBay Product ID (ePID)
23028319502
Product Key Features
Top Material
Maple
Number of Strings
8
Body Material
Rosewood
Body Style
A Style
Instrument
Mandolin
Dimensions
Weight
3lbs.
Height
390mm
Width
1320mm
Length
2775mm
Additional Product Features
Dexterity
Right Handed
Non-Domestic Product
No
Skill Level
Beginner",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc23c6f79bd4d691f9
BM-800 Condenser Microphone Kit Studio Pop Filter Boom Scissor Arm Stand Mount,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Features:
Adjustable Stand
MPN:
BM800-G/S
Polar Pattern:
Cardioid
Suitable For:
Home Recording/Studio Recording
Model:
BM-800
Form Factor:
Condenser Microphone
Connectivity:
Proprietary, 3.5 mm (1/8 in) TRS
Brand:
Unbranded
Instrument:
Guitar/Piano/Drum/Harmonica
Type:
Condenser Microphone",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc00e777d4d91056d1
** 3 SETS! ERNIE BALL SUPER SLINKY ELECTRIC GUITAR STRINGS 2223 **,2200,"About this product
Product Information
A handy accessory to have in an emergency, these guitar strings from Ernie Ball are suitable for electric guitars. For an easy playing feel that isn't too hard on the fingers, these custom gauge replacement strings are made of nickel to produce a livelier sound with a warm output. Having a spare pack of strings around is always a good idea, and this pack of string weighs just 0.02 pounds so they can carried to and from any musical session.
Product Identifiers
Brand
Ernie Ball
MPN
P02223
GTIN
5060155250458, 4562383934878, 0749699122234, 0749699133230
UPC
0696554501287, 0749699122234, 0749699133230
Model
2223
eBay Product ID (ePID)
710098412
Product Key Features
Suitable For
Electric Guitar
Material
Nickel Plated Steel
Dimensions
Weight
0.37lbs.",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcf71e80ac4c9eede0
New Firefly FFTL Style Flamed Transparent Gray Color ELECTRIC GUITARS,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Body Color:
Gray
String Configuration:
6 String
Model:
FFTLT
Model Year:
2021
Type:
Electric Guitar
MPN:
Does Not Apply
Handedness:
Right-Handed
Body Material:
Maple
Brand:
firefly
Body Type:
Solid
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc437534dc34d9f4d7
Solid Maple Spruce Wood Fiddle Violin 4/4 Full Size w Case Bow Rosin String,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Size:
4/4
Instrument:
Violin
Experience Level:
Beginner
Number of Strings:
4
Type:
Violin
MPN:
Does Not Apply
Finish:
Lacquered
SKU:
SKYVN201CB-4/4
Body Material:
Spruce
Brand:
SKY
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcbc909eda264b8753
**3 SETS ERNIE BALL 2221 REGULAR SLINKY ELECTRIC GUITAR STRINGS 10-46**,2200,"About this product
Product Identifiers
Brand
Ernie Ball
Ean
0749699122210
GTIN
0749699122210
UPC
0749699122210
Model
2221
eBay Product ID (ePID)
11032780747
Product Key Features
Suitable For
Electric Guitar
Material
Nickel Plated Steel
Additional Product Features
Custom Bundle
No",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc0bd40f42dc480c84
"48 Pack Acoustic Foam Panel Wedge Studio Soundproofing Wall Tiles 12"" X 12"" X 1""",2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Unbranded/Generic
EAN:
Does Not Apply
Quantity::
48
Dimensions:
12""X12""X1""
MPN:
Does Not Apply
Colour:
blue black
UPC:
Does Not Apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dca927d56b69fb888e
"Snark SN-1X Clip-on Guitar & Bass Chromatic Tuner! Blue SN1X, SN 1X",2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Type:
Clip-on
Model:
SN-1X
UPC:
611820002022
Color:
Blue
MPN:
SN-1X
Brand:
Snark
Suitable For:
Bass Guitar",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc9f14d17a77c24553
Fender Stratocaster waterslide decal X 2,2200,"Item specifics
Condition:
Open box: An item in excellent, new condition with no wear. The item may be missing the original ... Read more
about the condition
Model:
Stratocaster
MPN:
Does Not Apply
Brand:
Unbranded
Suitable For:
Electric Guitar",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc097fc21a47a2b325
Fender Telecaster spaghetti w/ custom shop headstock waterslide decal,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Model:
Fender Telecaster
MPN:
Does Not Apply
Brand:
Unbranded
Suitable For:
Electric Guitar
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc1c7588b7c5ce6711
Fender Stratocaster Spaghetti w/ custom shop headstock waterslide decal,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
MPN:
Does Not Apply
Brand:
Unbranded
Suitable For:
Electric Guitar
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dceb915ae747dbea86
"Full Size Black Electric Guitar with Amp, Case and Accessories Pack Beginner",2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
UPC:
0700161267693
Style:
Electric Guitar
Brand:
Davison Guitars
Handedness:
Right-Handed
Type:
Electric Guitar
Size:
Full-Size
Body Color:
Black
String Configuration:
6 String
Model:
Davison Guitars EB2350BKPK
MPN:
EB2350BKPK",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcc89e377468712a8f
Hinkler The Electric Blues Box Slide Guitar w/ Guitar Slide Instruction Book DVD,2200,"About this product
Product Identifiers
Brand
Hinkler
MPN
175501
Ean
0888680631703
GTIN
0888680631703
UPC
0888680631703
Model
EBB
eBay Product ID (ePID)
23028683232
Product Key Features
Body Color
Blue
Handedness
Left-Handed
Model Year
2017
Body Type
Cigar Box
Series
Studio
Type
Slide Guitar Kit
Body Material
Mahogany
String Configuration
3 String
Dimensions
Weight
2.3lbs.
Height
200mm
Width
8.5
Length
26.25
Additional Product Features
Black
No
Non-Domestic Product
No
Color
Brown",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc42c2ea46d601d3f9
Squier Classic Vibe Bass VI 3-Color Sunburst,2200,"About this product
Product Identifiers
Brand
Fender
MPN
374580500
UPC
0885978064823
Model
Classic Vibe Bass VI
eBay Product ID (ePID)
8032512258
Product Key Features
Size
Full-Size
Body Color
Multicolor
Handedness
Right-Handed
Body Type
Solid
Type
Electric Guitar
Body Material
Poplar
String Configuration
6 String",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc2e8ad07325d3326d
"Donner 39"" Electric Guitar Full Size TC Style Sunburst Beginner Kit w/ Bag Strap",2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
String Material:
Nickel
Pickups:
S-S
Neck Shape:
""C"" Shape
Tuning Machines:
Die-Cast Steel
Controls:
1V 2T, 3Ways
Brand:
Donner
Type:
Electric Guitar
Body Color:
Sunburst
Handedness:
Right-Handed
Body Type:
TL Style
String Configuration:
6 String
Number of Frets:
22
Body Material:
Poplar Wood
Fretboard Material:
Maple
Neck Material:
Maple
Performance Level:
Beginner
Size:
Full-size 39 Inch
UPC:
611851711979",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcff0e673810e0faaf
Solid Body Full-Size 39 Inch Electric Guitar Beginner Starter Bag Cable Red,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
DirectType
Type:
Electric Guitar
Body Color:
Red
Body Type:
Solid
Model:
STRARTCASTOR
String Configuration:
6 String
Handedness:
Right-Handed
Number of Frets:
22
Fretboard Material:
Rosewood
Neck Material:
Basswood
Set Includes:
Cable, Gig Bag, Strap
Custom Bundle:
No
Size:
4/4
Performance Level:
Intermediate
Overall Guitar Length:
39.37"" / 100cm
Widest Point:
11.8"" / 30cm
Weight:
163.65 oz / 4640 g
Face Material:
Basswood
Scale Length:
25.5""
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc2c646a0a7c1db56d
