adTitle,price,description,userId,location,brand,category,date,images,_id
Apple iPhone X 256GB A1901 Unlocked GSM Phone - Space Gray - Grade C,12900,"About this product
Product Information
The Apple iPhone X, a high-end premium iteration of the classic iPhone design, is packed with useful features. The 5.8-inch high-definition OLED touch-screen display produces an image with a high contrast ratio and a large color gamut. Whether you're watching video, surfing the web, or playing games, the image will pop from the screen. The 12MP rear camera, featuring image stabilization, facial recognition, 10x digital zoom, and improved depth sensing, can capture 4K-resolution video at 60 frames per second. This 256GB space gray iPhone model is factory unlocked out of the box. This device is compatible with metroPCS, T-Mobile, AT&T, Cricket Carriers.
Product Identifiers
Brand
Apple
MPN
MQAM2LL/A
GTIN
0190198459121
UPC
0190198456809, 0659153084667
Model
Apple iPhone X
eBay Product ID (ePID)
239160993
Product Key Features
Network
Unlocked
Operating System
iOS
Storage Capacity
256 GB
Color
Gray
Model Number
A1901 (GSM)
Connectivity
Bluetooth, Wi-Fi, NFC
Processor
Hexa Core
Lock Status
Factory Unlocked
Style
Bar
Camera Resolution
12.0 MP
Screen Size
5.8 in
Memory Card Type
Built-In Memory
RAM
3 GB
Dimensions
Weight
6.14 Oz
Depth
0.3 in
Height
5.65 in
Width
2.79 in
Additional Product Features
Display Technology
Super Retina HD Display
Display Resolution
1125x2436 Pixels
Manufacturer Color
Space Gray
Battery Type
Lithium Ion
Battery Capacity
2716mAh
Network Technology
GSM / EDGE / UMTS / HSPA+ / DC-HSDPA / Fdd-LTE / TD-LTE
Supported Flash Memory Cards
Built-In Memory
Family Line
Apple iPhone
Type
Smartphone
Network Generation
4G, 3G, 2G",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d663c2d452b6e2a05db
Samsung Galaxy A12 SM-A125U - 32GB - Blue (Unlocked) (Single SIM),12900,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Processor:
Octa Core
Screen Size:
6.5 in
Color:
Blue
Chipset Model:
MediaTek Helio P35
Memory Card Type:
microSDXC
MPN:
SM-A125UZKZAIO
Model Number:
SM-A125U
Lock Status:
Network Unlocked
SIM Card Slot:
Single SIM
Brand:
Samsung
Network:
Cricket Wireless
Model:
Samsung Galaxy A12
Style:
Bar
Connectivity:
4G, Bluetooth, GPS, USB Type-C, Wi-Fi
Operating System:
Android
Features:
Fingerprint Sensor, High Capacity Battery (5000 mAh or More), Quad Rear Camera
Storage Capacity:
32 GB
Contract:
Without Contract
Camera Resolution:
16.0 MP
RAM:
3 GB",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6601466cf89981379e
Apple iPhone 8 Plus Factory Unlocked 4G LTE Smartphone - Used,12900,"About this product
Product Identifiers
Brand
Apple
MPN
MQ8W2LL/A
Ean
0603784309675
Model
MQ8W2LL/A
eBay Product ID (ePID)
22051628788
Product Key Features
Chipset Model
Apple A11 Bionic
SIM Card Slot
Single SIM
Network
T-Mobile, AT&T
Operating System
iOS
Storage Capacity
256 GB
Color
Gray
Model Number
A1897
Connectivity
Bluetooth, 4G, Wi-Fi, NFC
Contract
With Contract
Processor
Hexa Core
Lock Status
Network Locked
Style
Bar
Features
Bluetooth Enabled, Email, Web, Email Access, NFC Connectivity, Wi-Fi Capable, Touch Screen, Internet Connectivity, Push to Talk
Camera Resolution
12.0 MP
Screen Size
5.5 in
Cellular Band
GSM, CDMA
California Prop 65 Warning
Yes
RAM
3 GB",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66de209b9f6e30f477
Samsung Galaxy S10 Boost Metro AT&T Verizon T-Mobile Straight Talk Unlocked (N),12900,"Item specifics
Condition:
Open box:
An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitions
opens in a new window or tab
Seller Notes:
“Samsung Certified Seller. Unlocked Samsung Galaxy S10. OPEN BOX Condition - See the below description for more details. Choose Your Color. Includes our no-risk 30-Day Cash Back Warranty. Every phone is fully tested by our team of certified professional mobile phone technicians. Please message with any questions you may have! Each phone comes with a brand new Fast Charge Charger.”
Camera Resolution:
16.0 MP
Model:
Samsung Galaxy S10
Country/Region of Manufacture:
Vietnam
Operating System:
Android
Contract:
Without Contract
Style:
Bar
Custom Bundle:
See ""Whats included in this Auctions""
Cellular Band:
GSM + CDMA 4G LTE Unlocked
Connectivity:
2G, 3G, 4G, 4G+, Bluetooth, DLNA, Dual-Band, GPRS, GPS
Features:
3D Depth Camera, 3D Depth Sensor, 4K Video Recording, Accelerometer, Ambient Light Sensor, AMOLED Display, Barometer
Model Number:
SM-G973U1, SM-G973U
RAM:
8 GB
Lock Status:
Factory Unlocked
MPN:
SM-G973UZKAXAA, SM-G973UZKAATT, SM-G973UZKAVZW, SM-G973UZIAVZW, SM-G973UZKEVZW, SM-G973UZWAXAA, SM-G973UZIAXAA, SM-G973UZKATMB
Network:
AT&T, Cricket Wireless, Sprint, Straight Talk, T-Mobile, Total Wireless, U.S. Cellular, Unlocked, Verizon
Modified Item:
No
Non-Domestic Product:
No
Manufacturer Color:
Multi- Colors
Storage Capacity:
128 GB
Chipset Model:
Qualcomm Snapdragon 855
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
microSDXC
Manufacturer Warranty:
1 Month
Processor:
2.8 GHz Qualcomm Snapdragon 855
Screen Size:
6.1 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6682aea86fd8ea7cd7
Apple iPhone SE 2020 2nd Gen. 64GB Factory Unlocked Smartphone - Very Good,12900,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This iPhone SE 2020 Gen. 2 is in Very Good condition and has been determined fully functional by our industry-leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item will NOT come in its original packaging but will include a certified cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This iPhone SE 2020 Gen. 2 is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”
Brand:
Apple
Model:
iPhone SE 2020 Gen. 2
Storage Capacity:
64GB
Network:
Factory Unlocked
Screen Size:
4.7""
Operating System:
iOS
Lock Status:
Network Unlocked
RAM:
3GB
Contract:
Without Contract
Model Number:
A2275
MPN:
MX9N2LL/A
Style:
Smartphone",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6686dccdcc7f38b955
Samsung S9+ Plus 64GB Unlocked Verizon AT&T T-Mobile Straight Talk - EXCELLENT,12900,"Item specifics
Condition:
Excellent - Refurbished:
The item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details. See all condition definitions
opens in a new window or tab
Seller Notes:
“Certified Seller. Unlocked Samsung Galaxy S9 Plus. EXCELLENT Condition - See the below description for more details. Choose Your Color. Includes our no-risk 30-Day Cash Back Warranty. Every phone is fully tested by our team of certified professional mobile phone technicians. Please message with any questions you may have! Each phone comes with a brand new Fast Charge Charger.”
Camera Resolution:
12+ megapixel
Model:
Samsung Galaxy S9+
Operating System:
Android
Contract:
Without Contract
Style:
Smartphone
Custom Bundle:
No
Cellular Band:
GSM + CDMA
Connectivity:
2G, 3G, 4G, 4G+, 5G, Bluetooth, DLNA, Dual-Band, GPRS, GPS
Features:
3G Data Capable, 4G Data Capable, 3D Depth Camera, 3D Depth Sensor, 4K Video Recording, Accelerometer, Ambient Light Sensor, AMOLED Display, ANT+
Model Number:
SM-G965U1, SM-G965U
RAM:
6 GB
Lock Status:
Factory Unlocked
MPN:
SM-G965UZKAXAA, SM-G965UZBAXAA, SM-G965UZPAXAA
Network:
AT&T, Cricket Wireless, Metro, Sprint, Straight Talk, T-Mobile, Total Wireless, U.S. Cellular, Unlocked, Verizon
Modified Item:
No
Non-Domestic Product:
No
Manufacturer Color:
Multi- Colors
Storage Capacity:
64 GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
2.8 GHz Qualcomm Snapdragon 845
Screen Size:
6.2 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66f8fa146aca792f70
Samsung Galaxy S7 32GB | Unlocked | AT&T T-Mobile Verizon | 4G LTE Very Good,12900,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This item is in Good Condition and will show moderate cosmetic imperfections such as Scratches/Scuffs on housing and screen. Comes with white generic box charging usb and adapter.”
Brand:
Samsung
Model:
Galaxy S7
Storage Capacity:
32GB
Network:
Unlocked
Camera Resolution:
16.0 MP
Screen Size:
5.1""
Operating System:
ANDROID
Lock Status:
Factory Unlocked
RAM:
4GB
Features:
4G Data Capable, 3G Data Capable, Global Ready, Fingerprint Sensor, Bluetooth Enabled, Accelerometer, 4K Video Recording
Model Number:
G930P
MPN:
G930U
Manufacturer Color:
BLACK",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66c981e406f50015b9
Samsung Galaxy S9 Unlocked | T-Mobile AT&T Verizon | 64GB 4G Smartphone Good,12900,"Item specifics
Condition:
Good - Refurbished:
The item shows moderate wear and is backed by a one year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to good condition by qualified sellers. The item includes original or new accessories and will come in a new generic packaging. See the seller's listing for full details. See all condition definitions
opens in a new window or tab
Seller Notes:
“This item is in Good Condition and will show moderate signs of use (Scratching/Scuffing) on housing and screen. Fully Functional GSM Unlocked– Comes with generic box charging usb and adapter.”
Brand:
Samsung
Lock Status:
Network Unlocked
Manufacturer Color:
Black, Coral, Lilac
Memory Card Type:
MicroSD
Model:
Samsung Galaxy S9
Model Number:
G960U
MPN:
G960U
Network:
Unlocked
Operating System:
Android
RAM:
4GB
Screen Size:
5.8
Storage Capacity:
64 GB
Style:
Bar",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66deffebf798ff34d4
BRAND NEW Samsung Galaxy A13 5G (Metro PCS Only ),12900,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Processor:
Octa Core
Screen Size:
6.5 in
Color:
Black
Lock Status:
Network Locked
SIM Card Slot:
Single SIM
Brand:
Samsung
Network:
Metro
Model:
A13
Connectivity:
5G
Operating System:
Android
Storage Capacity:
64 GB
Camera Resolution:
50mp
RAM:
4 GB",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66dbf7931671ec012a
Apple iPhone 11 A2111 64/128/256GB Sprint Verizon T-Mobile AT&T Unlocked Good,12900,"Item specifics
Condition:
Used:
An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. See all condition definitions
opens in a new window or tab
Seller Notes:
“Good Condition - These phones may show common to heavy signs of wear such as scuffs or scratches on both the screen and the body. There may be dings in the frame of the phone and wear around audio and charging ports. All phones are fully tested using our 34-point inspection process and are 100% functional.”
Brand:
Apple
Model:
iPhone 11
Operating System:
iOS
Contract:
Without Contract
MPN:
A2111
Style:
Bar",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6606d450572786f8d3
Motorola Moto G Stylus 5G XT2131-3 GSM Unlocked 128GB (AT&T/T-mobile) SmartPhone,12900,"Item specifics
Condition:
Open box:
An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitions
opens in a new window or tab
Seller Notes:
“Unlocked and compatible with any GSM Carrier including T-mobile, AT&T, Metro PCS, Cricket, H2O... Not Compatible with CDMA Carriers like Verizon, Boost, or Sprint! These are A grade units in excellent cosmetic condition and rated a 9.5 out of 10 cosmetically.””
Camera Resolution:
48.0 MP
Model:
G stylus 5G
Operating System:
Android 11
Contract:
Without Contract
Custom Bundle:
No
Connectivity:
5G
Model Number:
XT2131-3
RAM:
4 GB
Color:
Cosmic Emerald (Green)
Lock Status:
Network Unlocked
MPN:
Moto G Stylus 5G
Network:
AT&T Unlocked
Modified Item:
No
Compatible Brand:
Motorola
Network Technology:
5G
Non-Domestic Product:
No
Storage Capacity:
128 GB
SIM Card Slot:
Single SIM
Brand:
Motorola
Memory Card Type:
MicroSD
Screen Size:
6.8 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d669a0e7a3b433dd65c
Samsung Galaxy A71 128GB A716 5G Unlocked Smartphone Brand New,12900,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Samsung
Model:
A71
Network:
Unlocked
Operating System:
Android
Contract:
Without Contract
MPN:
A716U
Style:
Bar",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66ac9619aeabd34f5a
Samsung Galaxy S5 SM-G900 4G LTE GSM Unlocked 16GB Original OLED Black A+,12900,"Item specifics
Condition:
Open box:
An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitions
opens in a new window or tab
Seller Notes:
“Cosmetic Condition: (10/10) Excellent Unlocked GSM with battery charger original cable”
Camera Resolution:
12.0 MP
Model:
Samsung Galaxy S5
Country/Region of Manufacture:
Korea, Republic of
Operating System:
Android
Contract:
Without Contract
Custom Bundle:
No
Connectivity:
4G, Bluetooth, GPRS, GPS
Features:
Accelerometer, Ambient Light Sensor, AMOLED Display
Model Number:
SM-G900A
RAM:
2 GB
Color:
Black
Lock Status:
Network Unlocked
Network:
AT&T, Unlocked
Manufacturer Color:
Black
Storage Capacity:
16 GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Quad Core
Screen Size:
5.5 in
UPC:
0887276053875",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66dbb2f29486c26467
Samsung Galaxy S8 Plus - Unlocked SIM - 64GB - Model SM-G955U - Working - Read!,12900,"Item specifics
Condition:
Used: An item that has been used previously. The item may have some signs of cosmetic wear, but is ... Read more
about the condition
Brand:
Samsung
Network:
Unlocked
Color:
Black
Model:
Samsung Galaxy S8+
Connectivity:
4G, Bluetooth, Wi-Fi
Memory Card Type:
MicroSD
Style:
Bar
Operating System:
Android
Storage Capacity:
64 GB
Model Number:
SM-G955U
SIM Card Slot:
Single SIM",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66ab5bd45980358c84
Google Pixel 5 5G Factory Unlocked Smartphone 128GB All Colors - Very Good,12900,"Item specifics
Condition:
Very Good - Refurbished:
The item shows minimal wear and is backed by a one year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to very good condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details. See all condition definitions
opens in a new window or tab
Seller Notes:
“1 year warranty included. This device has been cleaned and inspected. It is tested and fully functional. Will show signs of use such as scratches/scuffs. They can be covered with a case and screen protector. It comes repacked with a charger and a USB cable. Unlocked to work with all carriers and sim cards worldwide.”
Camera Resolution:
16.0 MP
Model:
Google Pixel 5
Operating System:
Android
Contract:
Without Contract
Connectivity:
5G
Features:
Accelerometer
Model Number:
GD1YQ
RAM:
8 GB
Lock Status:
Factory Unlocked
MPN:
GA01986-US, GA01955-US
Network:
Unlocked
Storage Capacity:
128 GB
SIM Card Slot:
Single SIM
Brand:
Google
Memory Card Type:
None
Processor:
Octa Core
Screen Size:
6 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66328873392be2d8df
Apple iPhone X 64gb Unlocked Straight talk T-mobile AT&T Verizon Metro EXCELLENT,12900,"Item specifics
Condition:
Excellent - Refurbished:
Seller Notes:
““Choose your Color from the dropdown boxes. Detailed grade information is below. we offer a no-risk 30-day warranty! Trusted Seller. See Our Ratings. fully tested by our team of on-site technicians using industry-leading testing software and procedures. Then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing. Please Message us with any questions you may have.”””
Camera Resolution:
12.0 MP
Model:
Apple iPhone X
Country/Region of Manufacture:
China
Operating System:
iOS
Contract:
Without Contract
Style:
Bar
Connectivity:
2G, 3G, 4G, 4G+, Bluetooth, DLNA, Dual-Band, GPRS, GPS
Features:
3D Depth Camera, 3D Depth Sensor, 4K Video Recording, Accelerometer, Active Edge, Ambient Light Sensor, AMOLED Display, ANT+, Barometer
Model Number:
A1429 (CDMA + GSM), A1453 (CDMA + GSM), A1522 (CDMA + GSM), A1524 (CDMA + GSM), A1532 (CDMA + GSM), A1533 (CDMA + GSM), A1549 (CDMA + GSM), A1865 (CDMA + GSM)
RAM:
3 GB
Color:
Multicolor
Lock Status:
Factory Unlocked
MPN:
MQAM2LL/A
Network:
AT&T, Boost Mobile, Consumer Cellular, Metro, Straight Talk, T-Mobile, Total Wireless, Unlocked, Verizon
Storage Capacity:
64 GB
Chipset Model:
Apple A11 Bionic
SIM Card Slot:
Single SIM
Brand:
Apple
Manufacturer Warranty:
1 Month
Processor:
Hexa Core
Screen Size:
5.8 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6604559517cda701ec
NEW Samsung Galaxy S8+ Plus G955U 64GB (Unlocked GSM+CDMA) AT&T T-Mobile Verizon,12900,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Camera Resolution:
12.0 MP
Model:
Samsung Galaxy S8+
Operating System:
Android
Contract:
Without Contract
Style:
Smartphone
Custom Bundle:
No
Connectivity:
4G, GPS
Features:
AMOLED Display
Model Number:
G955U, SM-G955U
RAM:
4 GB
Lock Status:
Factory Unlocked
MPN:
SM-G955U
Network:
AT&T, T-Mobile, Unlocked, Verizon
Modified Item:
No
Network Technology:
GSM
Non-Domestic Product:
No
SKU:
phsas8pat
Storage Capacity:
64 GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Octa Core
Screen Size:
6.2 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66dd3e3099191e3895
"New Boxed Samsung Galaxy S8 G950U SM-G950U Factory Unlocked 5.8"" 64GB Smartphone",23500,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Camera Resolution:
12.0 MP
Model:
Samsung Galaxy S8
Operating System:
Android
Contract:
Without Contract
Style:
Smartphone
Custom Bundle:
No
Connectivity:
4G
Features:
AMOLED Display
Model Number:
SM-G950U
RAM:
4 GB
Lock Status:
Factory Unlocked
MPN:
SM-G950U
Network:
AT&T, T-Mobile, Unlocked, Verizon
Network Technology:
GSM
Non-Domestic Product:
No
Modified Item:
No
SKU:
phsas8at
Storage Capacity:
64GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Octa Core
Screen Size:
5.8""",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d664ac8d43e6926c66e
"Samsung Galaxy S20 5G UW G981V 128GB Verizon/Unlocked, Excellent - Read",23500,"Item specifics
Condition:
Used:
An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. See all condition definitions
opens in a new window or tab
Seller Notes:
“Excellent Physical Condition - 100% Fully Functional. All features work and are tested by technicians. Device will have normal signs of use on the frame, screen and/or back. Comes with compatible charger and cable. Made for the Verizon Network ( may not get optimal 5G Data on AT&T and T-Mobile)--- Device does not have an expandable SD card slot to expand device storage. Select your option from Light Shadow, Medium Shadow, Heavy Shadow & Pink Shadow”
Camera Resolution:
16.0 MP
Country/Region of Manufacture:
United States
Operating System:
Android
Contract:
Without Contract
Style:
Bar
Connectivity:
4G, 4G+, 5G, LTE
Features:
Active Edge, AMOLED Display, Bluetooth Enabled
Model Number:
G981V
RAM:
12 GB, 8 GB
Lock Status:
Network Unlocked
MPN:
Samsung Galaxy S20 5G
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
N/A
Processor:
Octa Core
Screen Size:
6.2 in, 6.7 in, 6.9 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6684c534f82cb587a9
2022 New Unlocked Smartphone Android Quad Core Dual SIM GPS Phablet Cell Phone,23500,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
XGODY
Model:
S20Lite
MPN:
A01Z0763P01
Color:
Classic Black
Storage Capacity:
8 GB (TF Card Up to 256GB)
Network:
Unlocked
Manufacturer Color:
Classic Black
Style:
Bar
Contract:
Without Contract
Features:
3G Data Capable, Bluetooth Enabled, Dual SIM, Front Camera, GPS, Internet Browser, Rear Camera, Speakerphone, Touchscreen, Wi-Fi Capable
Camera Resolution:
5.0MP
Operating System:
Android
Cellular Band:
3G (WCDMA 850/1900/2100MHz) GSM (850/900/1800/1900 MHz)
Screen Size:
5.5 in
Lock Status:
Factory Unlocked
Memory Card Type:
MicroSD
Model Number:
Mate20mini (WCDMA + GSM)
Processor:
Quad Core
RAM:
1 GB
Connectivity:
2G, 3G, Dual-Band, GPRS, GPS, Micro USB, WAP, Wi-Fi
Manufacturer Warranty:
1 year
SIM Card Slot:
Dual SIM
For Free:
Silicone Phone Cover, Tempered Glass Film, HD Protector Film
UPC:
Does not apply",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d666c446f1dc375b6f8
Factory Unlocked 🔥 Samsung 🔥 Galaxy S10E 128GB SM-G970U 🔥Excellent Condition,23500,"Item specifics
Condition:
Open box:
An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitions
opens in a new window or tab
Seller Notes:
“9/10 in Excellent Condition. Fully Tested using PhoneCheck. 1 Year Warranty!”
Model:
Samsung Galaxy S10e
Operating System:
Android
Custom Bundle:
No
Connectivity:
3G, 4G, 4G+, Bluetooth
Features:
AMOLED Display
Model Number:
SM-G970U
RAM:
6 GB
Lock Status:
Factory Unlocked
Network:
Unlocked
Storage Capacity:
128 GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Octa Core
Screen Size:
5.8 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d668caa5d6a50e6d1d0
NEW Samsung Galaxy S9 G960U 64GB GSM Unlocked AT&T T-Mobile MetroPCS Verizon,23500,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Camera Resolution:
12.0 MP
Model:
Samsung Galaxy S9 SM-G960U
Operating System:
Android
Contract:
Without Contract
Custom Bundle:
No
Cellular Band:
GSM
Connectivity:
LTE
Features:
Double Lens Camera, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Camera
Model Number:
SM-G960U
RAM:
4GB
Lock Status:
Network Unlocked
MPN:
SM-G960U
Network:
AT&T, T-Mobile, Unlocked, Verizon
Modified Item:
No
Colors:
Black, Gray, Purple, Blue, Sunrise Gold
SKU:
phsas9at
Storage Capacity:
64 GB
Brand:
Samsung
Screen Size:
5.8 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d664e6a1390bfaebb95
Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone - Good,23500,"Item specifics
Condition:
Good - Refurbished:
Seller Notes:
“This Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone is in used condition. It is 100% functional but will show signs of use, including scratches and dents on the front, back, and corners of the product. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”
Brand:
Apple
Model:
iPhone XR
Storage Capacity:
64GB
Network:
Factory Unlocked
Camera Resolution:
12MP
Screen Size:
6.1""
Operating System:
iOS
Lock Status:
Network Unlocked
RAM:
3GB
Contract:
Without Contract
Model Number:
A1984
MPN:
MRYR2LL/A
Style:
Smartphone",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d660d9707a5790d6536
